city,time,title,km,排量,变速箱,origin_price,price,rule,过户次数,kg,气缸数,最大马力,oil_num
武汉,2014,标致308,6.92,1.6,自动,12.58,5.36,国5,2,1370,4缸,117,92
广州,2011,别克,8.47,1.6,自动,12.8,2.8,国4,1,1260,4缸,110,92
长沙,2015,大众,12.16,1.8,自动,23.86,9.58,国5,0,1545,4缸,160,95
唐山,2017,丰田,4.95,1.2,自动,14.09,8.9,国5,1,1300,4缸,116,92
惠州,2013,现代ix35,8.56,2,自动,21.36,7.98,国5,1,1423,4缸,165,92
佛山,2014,日产,4.96,2,自动,21.36,14.38,国5,1,1460,4缸,150,92
石家庄,2015,奔驰C级,9.14,1.6,自动,35.36,20.8,国5,1,1605,4缸,156,95
北京,2012,奔驰M级,9.17,3.5,自动,97.48,27.88,国4,1,2130,6缸,306,95
厦门,2015,奥迪A3,7.61,1.4,自动,24.74,11.98,国5,1,1340,4缸,150,95
上海,2014,斯巴鲁,13.86,2,自动,27.66,11.46,国4,1,1540,4缸,150,92
上海,2016,别克,5.88,1.5,自动,16.92,8.33,国5,1,1280,4缸,118,92
杭州,2010,奔驰S级,14.69,3,自动,100.95,25.8,国4,2,2011,6缸,231,95
嘉兴,2010,现代,10.58,1.6,自动,13,3.58,国三,1,1279,4缸,123,92
沈阳,2013,现代,9.7,2,自动,20.61,6.99,国4,3,1550,4缸,162,92
长治,2012,奥迪A6L,18.67,2,自动,44.48,18.58,国4,5,1740,4缸,180,95
宿迁,2013,大众,3.21,1.6,自动,13.56,7.2,国5,1,1550,4缸,110,92
长沙,2016,日产,9.28,1.6,自动,14.32,7.8,国5,0,1242,4缸,126,92
成都,2012,江淮,8.13,1.5,手动,7.03,2.1,国4,0,1325,4缸,113,92
南京,2017,大众,3.64,1.6,自动,15.61,9.8,国5,0,1330,4缸,110,92
东莞,2017,本田,5.32,1.8,自动,15.93,10,国5,0,1256,4缸,136,92
南通,2016,奔驰GLC级,8.96,2,自动,48.09,34,国5,1,1550,4缸,211,95
宁波,2010,宝马3系,12.99,2.5,自动,44.29,8.58,国4,4,1530,6缸,218,95
佛山,2013,福特,8.4,1.5,自动,12.24,6.08,国5,0,1295,4缸,110,92
苏州,2013,大众,8.95,1.8,自动,30.05,11.88,国5,2,1710,4缸,160,95
太原,2015,大众,9.74,1.8,自动,15.07,3.38,国4,0,1550,4缸,133,92
广州,2015,大众,3.76,1.4,自动,16.81,9.28,国5,0,1280,4缸,131,95
郑州,2008,本田,6.16,1.5,自动,12.4,4.35,国4,1,1550,4缸,120,92
佛山,2013,宝马X1,9.33,2,自动,30.94,12.38,国4,1,1580,4缸,150,95
石家庄,2019,丰田,6.41,1.8,自动,15.61,13.58,国6,0,1420,4缸,98,92
天津,2017,日产,3.92,2,自动,21.36,15.5,国5,2,1470,4缸,150,92
泉州,2015,众泰T600,4.69,1.5,手动,10.72,3.58,国4,0,1541,4缸,162,92
昆明,2017,起亚KX,2.61,1.4,自动,9.32,6.98,国5,1,1145,4缸,100,92
太原,2012,哈弗H6,13.78,1.5,手动,13,3.5,国4,0,1541,4缸,150,92
西安,2019,现代,3.41,1.6,自动,15.28,11.2,国6,0,1385,4缸,204,92
运城,2015,大众,8.06,2,自动,28.74,12.65,国5,0,1720,4缸,200,95
合肥,2018,宝马1系,1.87,1.5,自动,24.51,15.88,国5,1,1380,3缸,136,95
苏州,2016,三菱,10.6,2.4,自动,20.6,12.18,国5,0,1585,4缸,192,92
无锡,2017,本田,6.78,1.8,自动,14.1,11.58,国5,0,1409,4缸,141,92
唐山,2016,林肯,4.55,3.5,自动,107.33,62,国5,1,2804,6缸,355,92
嘉兴,2012,福特,9.13,1.8,自动,11.92,4,国4,3,1340,4缸,124,92
大连,2013,指南者,12.06,2,自动,24.09,6.9,国4,0,1485,4缸,156,92
运城,2012,现代,3.62,1.6,手动,12.57,5.4,国4,0,1233,4缸,128,92
东莞,2017,大众,3.34,1.5,自动,11.68,6.35,国5,1,1170,4缸,110,92
北京,2011,奔驰C级,11.42,1.8,自动,42.12,9.5,国4,2,1570,4缸,184,95
保定,2016,大众,6.3,1.6,自动,15.73,9,国5,0,1260,4缸,110,92
连云,2012,福特,7.1,1.6,自动,14.21,4.6,国4,4,1337,4缸,125,92
苏州,2013,道奇,13.62,2.4,自动,31.68,10.38,国4,0,1831,4缸,170,92
运城,2016,大众,2.93,1.4,手动,9.22,4.9,国5,0,1115,4缸,90,92
厦门,2018,吉利,2.36,1.5,手动,8.77,4.98,国5,0,1250,4缸,109,92
长治,2015,众泰T600,4.28,1.5,手动,10.72,3.78,国4,1,1541,4缸,162,92
长沙,2015,别克,5.68,1.5,自动,9.98,4.88,国5,1,1230,4缸,113,92
北京,2014,别克GL8,9.75,2.4,自动,22.69,9.4,国4,1,1840,4缸,167,92
合肥,2018,大众,2.33,1.4,自动,15.95,11.5,国5,1,1318,4缸,150,95
南昌,2014,丰田,3.31,1.5,自动,9.53,5.7,国5,1,1045,4缸,107,92
常州,2014,起亚K4,4.05,1.8,自动,16.15,7.88,国5,1,1395,4缸,143,92
郑州,2015,大众,9.22,1.8,自动,23.86,11.35,国5,1,1545,4缸,160,95
烟台,2012,福特,6.58,1.6,自动,15.62,5.5,国4,1,1338,4缸,125,92
郑州,2015,大众,6.57,1.2,自动,21.58,14.6,国4,2,1265,3缸,102,95
济南,2017,丰田,3.25,1.5,自动,9.31,6.98,国5,1,1100,4缸,107,92
郑州,2017,丰田,2.3,1.2,自动,13.87,10.98,国5,1,1315,4缸,116,92
成都,2018,别克,6.21,1,自动,13.77,6.38,国5,0,1240,3缸,125,92
北京,2013,福特,8.45,3.5,自动,54.25,19.8,国4,1,2211,6缸,291,92
无锡,2012,雪佛兰,8.77,2,自动,18.44,6.2,国4,0,1565,4缸,147,92
潍坊,2012,奥迪Q7,10.08,3,自动,95.63,24.8,国4,0,2295,6缸,272,95
苏州,2015,本田CR1550V,6.33,2.4,自动,24.94,14.99,国4,0,1590,4缸,186,92
保定,2017,大众,3.2,1.4,自动,17.45,10.5,国5,0,1380,4缸,131,95
武汉,2011,奔驰C级,10.6,1.6,自动,33.43,11.3,国4,0,1545,4缸,156,95
邯郸,2013,现代ix35,6.57,2,自动,19.95,7.4,国4,0,1423,4缸,165,92
成都,2011,路虎,17.48,5,自动,153.92,25.4,国4,1,2557,8缸,375,95
郑州,2015,起亚K2,3.14,1.4,自动,9.32,5.2,国5,2,1083,4缸,107,92
上海,2016,日产,3.81,1.6,自动,14.65,8.73,国5,0,1236,4缸,126,92
苏州,2014,凯迪拉克ATS1550L,7.44,2,自动,31.35,13.86,国5,1,1600,4缸,230,95
重庆,2012,福特,10.26,1.6,自动,15.62,5.6,国4,1,1337,4缸,125,92
郑州,2015,丰田,10.53,2,自动,32,23.98,国4,1,2070,4缸,220,95
沈阳,2012,奥迪A4L,7.08,2,自动,40.14,11.45,国4,1,1615,4缸,180,95
长治,2015,传祺GS4,7.87,1.3,自动,14.85,5.98,国5,0,1475,4缸,137,92
新乡,2020,福特,0.87,1.5,自动,16.69,11.98,国6,0,1422,3缸,174,92
福州,2018,日产,6.88,1.6,自动,14.96,9.8,国5,1,1236,4缸,126,92
宿迁,2013,雪佛兰,6.22,1.6,手动,11.82,3.95,国4,0,1360,4缸,121,92
唐山,2015,现代,5.91,1.6,自动,13.87,6.7,国5,2,1267,4缸,128,92
石家庄,2014,大众,7.27,1.6,自动,15.73,7.99,国5,1,1260,4缸,110,92
新乡,2019,捷达VS5,1.07,1.4,自动,10.4,8.38,国6,0,1355,4缸,150,95
运城,2015,启辰D50,3.54,1.6,手动,7.58,3,国4,1,1107,4缸,117,92
广州,2018,本田,1.18,1.5,自动,9.64,8.19,国5,0,1077,4缸,131,92
廊坊,2016,丰田,4.31,1.5,自动,9.31,7.3,国5,2,1550,4缸,107,92
南京,2018,本田,1.46,2.4,自动,27.12,24.3,国5,0,1834,4缸,186,92
石家庄,2017,本田,0.04,1.5,自动,16.92,14.6,国5,0,1485,4缸,156,92
上海,2016,奔驰C级,3.22,2,自动,41.55,28.93,国5,1,1550,4缸,184,95
宿迁,2013,标致308,6.85,1.6,自动,12.58,4.7,国5,0,1370,4缸,117,92
哈尔,2016,奔驰C级,3.68,2,自动,34.17,22.5,国5,0,1550,4缸,184,95
保定,2017,别克,3.85,1.5,自动,13.77,7.3,国5,0,1255,4缸,114,92
德州,2012,福特,6.79,1.6,自动,14.21,5.86,国4,0,1337,4缸,125,92
重庆,2016,起亚K3,5.23,1.6,自动,11.59,6.98,国5,1,1290,4缸,128,92
大连,2017,福特,3.5,1.5,自动,11.7,6.68,国5,1,1300,4缸,113,92
广州,2012,大众,18.22,1.8,自动,27.66,7.88,国4,0,1600,4缸,160,95
厦门,2019,哈弗H6,3.11,1.5,自动,12.37,8.8,国6,0,1592,4缸,150,92
无锡,2015,别克,6.06,1.6,自动,20.61,7.98,国5,1,1590,4缸,184,92
洛阳,2015,现代,6.89,1.6,自动,13.87,6.88,国4,2,1267,4缸,128,92
南京,2015,大众,10.71,1.8,自动,28.2,12.38,国5,1,1600,4缸,160,95
南京,2017,斯柯达,6.21,1.4,自动,9.22,6.5,国5,1,1092,4缸,90,92
济宁,2020,日产,0.93,1.6,自动,14.1,11.58,国6,0,1258,4缸,139,92
嘉兴,2019,宝马3系GT,0.5,2,自动,42.31,33.99,国6,1,1550,4缸,184,95
赣州,2015,现代,8.01,1.6,自动,19.53,9.98,国4,1,1541,4缸,177,92
苏州,2013,英菲尼迪QX50,9.2,2.5,自动,45.46,14.88,国4,2,1771,6缸,235,95
昆明,2015,起亚K3,5.87,1.6,手动,11.16,5.88,国4,1,1210,4缸,128,92
惠州,2017,丰田,3.69,1.2,自动,13.87,10.25,国5,0,1315,4缸,116,92
济南,2016,日产,6.97,2,自动,16.59,10.9,国5,0,1403,4缸,150,92
潍坊,2011,福特,5.99,1.5,自动,10.63,3.5,国4,1,1120,4缸,103,92
唐山,2018,哈弗H6,3.17,1.5,自动,12.27,8,国5,0,1580,4缸,150,92
台州,2016,马自达,3.71,1.5,自动,15.08,8.98,国5,0,1310,4缸,117,92
北京,2010,大众,15.8,3.6,自动,97.69,16.5,国4,2,2238,6缸,280,95
西安,2018,奥迪Q5L,3.21,2,自动,48.33,37.8,国5,1,1860,4缸,252,95
惠州,2014,奔驰E级,2.64,2,自动,57.53,27.18,国5,1,1550,4缸,184,95
南通,2017,宝骏510,1,1.5,手动,5.95,4.78,国5,0,1206,4缸,112,92
泰安,2010,奔驰GLK级,12.58,3,自动,57.31,11.5,国三,1,1830,6缸,231,95
南京,2010,现代ix35,9.42,2,自动,23.42,6.56,国4,1,1550,4缸,163,92
成都,2012,长城M4,9.52,1.5,手动,7.37,2.65,国4,0,1106,4缸,106,92
沈阳,2014,丰田,6.88,1.6,自动,13.87,8.58,国5,1,1295,4缸,122,92
珠海,2018,日产,4.22,1.6,自动,14.96,9.88,国5,0,1236,4缸,126,92
南京,2015,大众,3.93,1.6,自动,15.73,8.6,国5,0,1260,4缸,110,92
扬州,2015,大众,1.8,1.5,自动,9.09,4,国5,1,1550,4缸,109,92
宿迁,2014,雪铁龙,9.1,1.6,手动,13,3.98,国5,0,1321,4缸,117,92
大连,2011,奥迪Q5,15.04,2,自动,46,16,国4,1,1900,4缸,211,95
昆明,2012,比亚迪F0,5.11,1,手动,4.44,1.46,国5,1,870,3缸,68,92
北京,2013,别克,11.55,3,自动,40.15,11.8,国4,0,1850,6缸,265,92
郑州,2017,大众,5.98,1.4,自动,19.96,11.58,国5,2,1365,4缸,150,95
深圳,2013,凯迪拉克XTS,13.19,2,自动,41.24,14.38,国5,0,1840,4缸,269,95
成都,2018,大众,2.41,1.4,自动,18.01,10.98,国5,2,1315,4缸,131,95
石家庄,2012,福特,9.52,1.8,自动,11.92,3.88,国4,1,1330,4缸,124,92
广州,2015,本田CR1550V,8.66,2.4,自动,26.03,16.5,国5,1,1640,4缸,186,92
上海,2015,奔驰GLA级,5.13,2,自动,34.71,18.2,国5,0,1567,4缸,184,95
重庆,2020,福特,0.19,1.5,自动,16.37,13,国6,0,1416,3缸,174,92
深圳,2019,宝马3系GT,3.62,2,自动,39.06,30.5,国6,0,1720,4缸,184,95
长沙,2015,大众,3.6,1.4,自动,15.95,7.98,国5,2,1290,4缸,131,95
广州,2018,本田,1.99,1.5,自动,20.6,17.8,国5,0,1485,4缸,194,92
嘉兴,2016,宝马2系旅行车,7.78,1.5,自动,29.07,14.5,国5,1,1550,3缸,136,95
广州,2014,宝马5系,8.94,2,自动,47.28,21.38,国5,1,1740,4缸,184,95
东莞,2016,大众,3.11,1.4,自动,18.12,10.8,国5,0,1425,4缸,131,95
长治,2015,大众,6.82,1.4,手动,8.67,4.48,国5,0,1550,4缸,90,92
嘉兴,2018,奥迪A3,5.8,1.4,自动,26.02,16.6,国5,1,1345,4缸,150,95
南京,2012,大众,7.34,2,自动,39.73,13.8,国4,2,1744,4缸,170,95
长春,2016,大众,8.69,1.6,自动,13,6.9,国5,1,1260,4缸,110,92
武汉,2017,宝骏510,2.82,1.5,自动,8.23,4.63,国5,1,1265,4缸,112,92
沈阳,2013,大众,10.47,1.4,手动,8.99,3.5,国4,1,1120,4缸,90,92
南京,2016,大众POLO,2.54,1.6,自动,11.28,6.82,国5,0,1120,4缸,110,92
包头,2010,中华,6.59,1.3,手动,6.22,1.48,国4,1,1210,4缸,88,92
苏州,2015,别克,5.73,1.4,自动,15.29,6.9,国5,1,1295,4缸,144,92
上海,2016,沃尔沃S60L,4.98,2,自动,33.64,14.3,国5,1,1629,4缸,190,95
长沙,2014,凯迪拉克ATS,4.81,2,自动,33.43,12.88,国5,0,1550,4缸,276,95
西安,2012,铃木,6.14,1,手动,4.02,1.29,国4,0,900,4缸,46,92
郑州,2013,福特,9.96,1.8,自动,11.92,4.98,国4,1,1330,4缸,124,92
临汾,2017,丰田,2.83,1.5,自动,9.53,7.58,国5,1,1090,4缸,107,92
宁波,2013,大众POLO,4.68,1.6,自动,13.45,5.7,国4,1,1130,4缸,105,92
上海,2011,日产,4.38,1.6,自动,13.6,5.4,国4,2,1211,4缸,126,92
佛山,2011,奔驰A级,6.71,1.5,自动,25.83,6.8,国4,0,1275,4缸,95,95
运城,2015,大众,5.58,1.4,自动,19.96,10.98,国5,0,1365,4缸,150,95
保定,2015,现代ix25,6.68,1.6,自动,15.5,7.98,国5,2,1377,4缸,125,92
佛山,2011,日产,11.4,1.6,自动,13.6,5.26,国4,0,1211,4缸,126,92
济南,2011,大众,9.75,1.4,自动,26.03,8.98,国4,1,1460,4缸,160,95
福州,2015,大众,3.65,1.8,自动,21.16,10.88,国5,1,1440,4缸,180,95
太原,2018,东南DX3,3.71,1.5,自动,9.76,5.98,国5,1,1340,4缸,156,92
成都,2013,标致508,8.26,2.3,自动,23.31,6.58,国4,0,1569,4缸,171,92
宁波,2015,福特,1.47,1,自动,15.17,6.8,国5,1,1362,3缸,125,92
广州,2015,本田CR1550V,10.23,2,自动,21.69,14.18,国5,0,1540,4缸,155,92
西安,2014,别克GL8,3.73,3,自动,40.15,19.6,国4,3,1930,6缸,258,92
吉林,2015,马自达CX15505,3.83,2,自动,22.77,12.45,国4,0,1560,4缸,155,92
东莞,2017,丰田,4.23,1.5,自动,9.53,6.18,国5,0,1090,4缸,107,92
太原,2015,别克,5.96,1.5,自动,28.21,12.5,国5,1,1685,4缸,169,92
无锡,2019,领克03,1.28,2,自动,18.11,14.98,国5,1,1570,4缸,190,95
郑州,2012,北京汽车E系列,11.86,1.5,自动,8.15,2.55,国4,0,1090,4缸,113,92
东莞,2015,大众,8.24,1.6,自动,24.95,10.58,国5,0,1525,4缸,167,92
南昌,2016,自由侠,2.16,1.4,自动,17.24,8.2,国5,1,1431,4缸,150,92
成都,2011,大众,8.36,1.6,自动,14.63,4.9,国4,1,1285,4缸,105,92
西安,2016,马自达CX15504,2.64,2,自动,16.59,11.7,国5,1,1450,4缸,158,92
长沙,2015,大众,5.72,1.4,自动,17.45,8.56,国5,0,1380,4缸,131,95
重庆,2011,别克GL8,14.19,2.4,自动,24.75,5.88,国4,2,1840,4缸,167,92
无锡,2015,丰田,11.39,2,自动,32,23.9,国5,2,2070,4缸,220,95
合肥,2015,别克,5.07,1.6,自动,22.78,9.18,国5,0,1590,4缸,184,92
大连,2013,别克,5.99,1.4,自动,19.2,5.98,国4,2,1420,4缸,140,92
福州,2013,奔驰GLK级,14.13,3,自动,60.57,19.98,国5,1,1830,6缸,245,95
南宁,2019,吉利,0.69,1,自动,9.64,6.5,国5,0,1325,3缸,136,92
昆明,2015,丰田,5.96,2,自动,32,27.5,国5,1,2070,4缸,220,95
合肥,2013,福特,7.01,1.5,自动,20.6,8.88,国5,3,1540,4缸,181,92
长沙,2016,丰田,3.35,1.5,自动,9.31,6.58,国5,0,1550,4缸,107,92
昆明,2013,哈弗H6,6.27,1.5,手动,12.57,4.9,国5,0,1541,4缸,150,92
合肥,2016,大众,6.73,1.4,自动,23,11.88,国5,1,1495,4缸,150,95
无锡,2012,标致307,10.32,1.6,手动,10.07,2.2,国4,0,1247,4缸,106,92
苏州,2018,大众,4.23,1.4,自动,18.32,12.18,国5,1,1395,4缸,150,95
郑州,2008,五菱之光,14.39,1.1,手动,4.02,1.2,国三,3,1030,4缸,82,92
青岛,2013,大众,17.07,1.6,手动,13.67,4.85,国4,0,1550,4缸,110,92
盐城,2016,起亚KX5,7.93,1.6,自动,19.19,10.38,国5,1,1576,4缸,177,92
南京,2015,奔驰GLA级,5.01,2,自动,34.71,17.8,国5,1,1567,4缸,184,95
无锡,2011,福特,9.49,1.5,手动,9.76,2.5,国4,0,1102,4缸,103,92
济南,2017,宝马3系GT,2.15,2,自动,49.28,31.2,国5,3,1550,4缸,184,95
惠州,2012,日产,11.11,1.6,自动,11.92,6.48,国5,1,1220,4缸,117,92
运城,2013,别克,8.67,1.6,自动,16.58,5.29,国4,1,1410,4缸,121,92
南宁,2015,马自达3星骋,7.3,2,自动,13.66,7.68,国5,2,1346,4缸,150,92
连云,2015,别克,7.31,1.5,自动,15.95,7.2,国5,1,1295,4缸,118,92
南宁,2017,起亚KX,3.31,1.4,自动,9.32,5.8,国5,0,1145,4缸,100,92
嘉兴,2010,奥迪A4L,10.21,2,自动,40.14,8.5,国4,1,1615,4缸,180,95
无锡,2015,大众,6.42,1.5,自动,9.74,2.6,国4,2,1150,4缸,109,92
昆明,2017,众泰T600,3.63,1.5,自动,11.59,4.6,国5,1,1590,4缸,156,92
南昌,2018,大众,6.97,1.8,自动,25.5,16.88,国5,1,1540,4缸,180,95
嘉兴,2012,日产,6.85,2,自动,19.63,6.9,国4,4,1436,4缸,144,92
宁波,2015,奥迪TT,3.57,2,自动,58.92,32.4,国5,1,1350,4缸,230,95
日照,2015,大众,5.6,1.6,自动,27.13,8.38,国5,2,1540,4缸,200,92
嘉兴,2017,马自达,2.69,1.5,自动,15.19,11,国5,1,1550,4缸,117,92
南京,2014,大众,4.67,1.6,自动,13,6.8,国5,3,1310,4缸,105,92
济南,2018,传祺GM8,4.67,2,自动,23.53,17.5,国5,4,2060,4缸,201,92
北京,2015,大众,3.24,1,自动,12.48,5,国4,1,750,3缸,70,95
北京,2016,奔驰GLA级,3.09,2,自动,34.71,22.8,国5,1,1567,4缸,184,95
北京,2018,凯迪拉克XT5,4.92,2,自动,45.58,27.8,国5,2,1885,4缸,269,95
北京,2016,丰田,7.87,3.5,自动,67.87,58,国5,1,2290,6缸,280,95
北京,2013,马自达6,4.73,2,自动,16.04,6.66,国4,0,1427,4缸,147,92
北京,2012,奔驰S级,19.85,3.5,自动,151.75,29.8,国4,1,2039,6缸,306,95
北京,2013,路虎,6.74,2,自动,68.17,17.8,国4,0,1640,4缸,241,95
北京,2009,大众,3.4,1.6,自动,15.72,4.6,国4,0,1379,4缸,100,92
北京,2013,奔驰GLK级,7.72,3,自动,47.54,20.8,国5,2,1550,6缸,245,95
北京,2015,大众,4.31,1,自动,22.36,6.4,国4,1,780,3缸,70,95
北京,2017,奔驰GLA级,1.68,1.6,自动,31.57,20.8,国5,1,1550,4缸,156,95
北京,2013,铃木,8.65,1.6,自动,12.9,5.6,国4,2,1225,4缸,109,92
北京,2018,别克GL6,2.77,1.3,自动,16.92,10.38,国5,2,1500,3缸,163,92
北京,2016,大众,9.16,2,自动,26.04,15.6,国5,1,1420,4缸,220,95
北京,2015,奔驰E级,8.54,2,自动,50.8,27.9,国5,0,1550,4缸,211,95
北京,2019,牧马人,1.82,2,自动,58.6,54.5,国5,1,2049,4缸,266,95
北京,2018,大众,1.71,1.5,自动,14.64,9.8,国5,1,1320,4缸,110,92
北京,2017,别克GL8,4.27,2,自动,40.15,31.28,国5,2,1960,4缸,260,95
北京,2017,大众,2.28,2,自动,40.04,29.8,国5,0,2025,4缸,220,95
北京,2015,奥迪Q3,5.37,2,自动,34.3,15.68,国5,1,1560,4缸,170,95
北京,2015,奥迪Q5,9.39,2,自动,46.85,23.5,国5,0,1900,4缸,224,95
北京,2015,大众,1.86,2,自动,33.74,29.2,国5,1,1509,4缸,192,95
北京,2013,宝马5系,9.7,2,自动,46.52,22.8,国4,1,1725,4缸,184,95
北京,2012,标致508,10.22,2.3,自动,22.76,6.6,国4,1,1569,4缸,171,92
北京,2020,奔驰A级,1.93,1.3,自动,28.74,22.58,国6,0,1550,4缸,163,95
北京,2017,宝马3系,9.28,2,自动,38.41,23,国5,0,1550,4缸,184,95
北京,2018,奔驰C级,1.73,2,自动,33.95,26.8,国5,1,1550,4缸,184,95
北京,2015,大众,8.81,1.6,自动,36.8,14.8,国4,1,1420,4缸,190,95
北京,2018,奥迪Q7,1.54,2,自动,79.54,53.5,国5,2,2115,4缸,252,95
北京,2017,现代,5.82,2,自动,26.03,14.8,国5,0,1769,4缸,245,92
北京,2013,奔驰C级,5.58,1.8,自动,42.12,14,国4,1,1615,4缸,204,95
北京,2018,宝马5系,1.81,2,自动,48.84,37.8,国5,0,1660,4缸,224,95
北京,2014,大众,12.08,1.6,自动,13.93,6.1,国4,2,1310,4缸,105,92
北京,2017,奔驰GLE级,9.89,3,自动,84.45,56.3,国5,2,1550,6缸,272,95
北京,2012,宝马3系,14.79,2,自动,32.54,8.8,国4,1,1465,4缸,136,95
北京,2019,大众,3.6,2,自动,28.32,21,国6,2,1750,4缸,220,95
北京,2016,马自达CX15504,6.9,2.5,自动,23.42,12.6,国5,1,1560,4缸,192,92
新乡,2012,雪佛兰,7.74,2,自动,19.53,6.2,国4,0,1565,4缸,147,92
南京,2014,保时捷Panamera,4.38,3,自动,124.29,67.88,国4,1,1550,6缸,320,95
重庆,2014,雪铁龙C5,8.94,1.6,自动,20.61,8.38,国4,1,1580,4缸,167,92
昆明,2017,大众,2.11,1.6,自动,12.91,8,国5,1,1245,4缸,110,92
德阳,2010,奇瑞,7.66,1.8,自动,11.81,2.68,国4,3,1390,4缸,132,92
杭州,2019,大众,4.63,1.4,自动,17.25,11.68,国6,0,1318,4缸,150,95
郑州,2018,奥迪Q3,2.4,1.4,自动,31.34,18.8,国5,0,1525,4缸,150,95
运城,2018,别克GL8,0.99,2,自动,29.62,24.8,国6,0,1860,4缸,260,95
天津,2016,别克,5.6,1.5,自动,25.61,11.6,国5,1,1575,4缸,169,92
济宁,2014,马自达,2.91,2,自动,22.34,11.28,国4,0,1469,4缸,158,92
嘉兴,2013,马自达6,7.43,2,自动,16.04,7.4,国5,0,1427,4缸,147,92
德阳,2014,现代,5.36,1.4,手动,8.56,3.98,国4,1,1070,4缸,107,92
宿迁,2013,起亚K3,7.28,1.6,自动,13.55,5.3,国4,2,1280,4缸,128,92
新乡,2015,中华V3,4.66,1.5,手动,7.89,3.4,国4,0,1325,4缸,112,92
上海,2015,奔驰GLK级,9.61,2,自动,43.2,21.9,国5,1,1550,4缸,211,95
运城,2015,本田,7.07,2.4,自动,28.96,17.8,国5,4,1839,4缸,186,92
中山,2012,本田,12.2,1.5,自动,11.92,4.68,国4,0,1550,4缸,120,92
德州,2018,日产,3.99,1.6,自动,14.59,8.95,国5,1,1242,4缸,126,92
北京,2016,日产,1.32,1.6,自动,15.17,8.2,国5,1,1236,4缸,126,92
郑州,2019,路虎,1.13,2,自动,42.85,27,国6,1,1990,4缸,241,95
洛阳,2019,比亚迪,1.47,1.5,自动,11.92,9.58,国6,0,1550,4缸,160,92
包头,2017,斯柯达,0.3,1.4,自动,9.22,7.68,国5,1,1092,4缸,90,92
南京,2010,别克,6.82,1.6,手动,14.64,2.98,国4,1,1375,4缸,121,92
大连,2014,宝马X1,6.48,2,自动,34.63,13.6,国5,1,1605,4缸,156,95
洛阳,2020,宝马5系新能源,1.8,2,自动,54.26,43.18,国6,2,1550,4缸,184,95
德州,2014,长安,5.86,1.6,手动,8.67,3.1,国4,1,1323,4缸,125,92
天津,2013,奥迪A7,9.76,2.8,自动,79.02,26.8,国4,3,1850,6缸,204,95
唐山,2016,日产,2.97,1.6,自动,13.34,9.49,国5,0,1224,4缸,126,92
石家庄,2016,斯柯达,6.54,1.6,手动,9.22,4.5,国5,0,1120,4缸,110,92
郑州,2018,路虎,5.04,2,自动,50.45,25.6,国5,1,2050,4缸,241,95
济南,2014,道奇,7.19,2.4,自动,32.55,13.5,国4,2,1831,4缸,170,92
太原,2015,中华V3,4.86,1.5,自动,9.63,4.3,国5,0,1350,4缸,112,92
青岛,2012,奔驰GLK级,9.43,3,自动,44.29,13.88,国4,1,1830,6缸,245,95
德阳,2014,大众,11.07,1.8,自动,26.03,10.68,国5,1,1520,4缸,160,95
合肥,2015,福特,5.17,1.5,自动,13,5.8,国5,0,1300,4缸,113,92
东莞,2017,东风风光580,7.08,1.5,自动,10.19,5.88,国5,0,1510,4缸,150,92
包头,2016,本田,1.62,1.5,自动,15.19,13.68,国5,1,1306,4缸,177,92
济南,2007,起亚,12.2,1.6,手动,10.18,2.5,国三,0,1235,4缸,112,92
杭州,2015,五菱征程,6.36,1.8,手动,8.36,3.88,国4,0,1550,4缸,133,92
新乡,2018,别克,4.39,1.3,自动,10.19,6.18,国5,1,1090,3缸,107,92
郑州,2014,奔驰E级,9.74,1.8,自动,48.09,22.18,国5,1,1550,4缸,204,95
成都,2013,大众,6.52,1.4,手动,10.07,3.7,国4,0,1120,4缸,90,92
青岛,2015,哈弗H6,4.52,1.5,自动,14.85,6.8,国5,0,1554,4缸,150,92
潍坊,2015,大众,5.19,1.4,自动,15.95,8.38,国5,0,1290,4缸,131,95
北京,2016,雷克萨斯RX,3.57,3.5,自动,69.69,51,国5,1,2165,6缸,262,95
青岛,2012,大众,8.01,1.8,自动,25.27,8.49,国4,0,1545,4缸,160,95
西安,2017,丰田,4.11,1.8,自动,15.93,13.6,国5,1,1405,4缸,99,92
成都,2017,奥迪A5,3.56,2,自动,40.14,29.8,国5,1,1530,4缸,190,95
北京,2019,奔驰A级,1.24,1.3,自动,28.74,23.9,国5,0,1550,4缸,163,95
上海,2012,别克,5.19,2,自动,20.18,6.2,国4,1,1585,4缸,147,92
济宁,2017,大众,10.02,1.8,自动,23.87,14.9,国5,1,1500,4缸,180,95
成都,2017,凯迪拉克ATS1550L,3.95,2,自动,31.89,19.3,国4,1,1600,4缸,279,95
上海,2014,沃尔沃V60,8.45,2,自动,36.35,15.98,国4,0,1635,4缸,245,95
佛山,2019,传祺GM6,1.18,1.5,自动,17.35,13.38,国5,0,1660,4缸,171,92
唐山,2016,本田,4.23,1.5,自动,8.88,7.98,国5,1,1068,4缸,131,92
郑州,2015,福特,4.81,1,自动,15.17,6.3,国4,0,1359,3缸,125,92
济南,2015,奥迪Q3,6.49,1.4,自动,28.96,14.5,国5,1,1520,4缸,150,95
济南,2015,奥迪Q3,6.49,1.4,自动,28.96,14.5,国5,1,1520,4缸,150,95
